689;168;150;172;river_humber;x;
690;0;153;45;sea_east_english_coast;x;
691;42;156;173;sea_north_sea;x;
692;84;159;46;sea_eastern_coast_scotland;x;
693;126;162;174;sea_orkney;x;
694;168;165;47;sea_north_sea;x;
695;0;168;175;sea_atlantic;x;
696;42;171;48;sea_hebrides;x;
697;84;174;176;sea_atlantic;x;
698;126;177;49;sea_the_minch;x;
699;168;180;177;sea_firth_of_clyde;x;
700;0;183;50;sea_hebrides;x;
701;42;186;178;Manzikert;x;
702;84;189;51;Tzimisca;x;
703;126;192;179;Martyropolis;x;
704;168;195;52;Theodosiopolis;x;
705;0;198;180;Cerasus;x;
706;42;201;53;Colonea;x;
707;84;204;181;Melitene;x;
708;126;207;54;sea_irish;x;
709;168;210;182;sea_irish;x;
710;0;0;55;sea_irish;x;
711;42;3;183;sea_celtic;x;
712;84;6;56;sea_bristol_channel;x;
713;126;9;184;sea_irish;x;
714;168;12;57;sea_coast_of_ailech;x;
715;0;15;185;sea_galway_bay;x;
716;42;18;58;HUNGARIAN-MORAVIAN MOUNTAINS;x;
717;84;21;186;HUNGARIAN-MORAVIAN MOUNTAINS;x;
718;126;24;59;HUNGARIAN-MORAVIAN MOUNTAINS;x;
719;168;27;187;CARPATHIANS;x;
720;0;30;60;CARPATHIANS;x;
721;42;33;188;CARPATHIANS;x;
722;84;36;61;sea_dingle_bay;x;
723;126;39;189;sea_courtmacsherry_bay;x;
724;168;42;62;sea_celtic;x;
725;0;45;190;sea_english_channel;x;
726;42;48;63;sea_english_channel;x;
727;84;51;191;sea_english_channel;x;
728;126;54;64;sea_english_channel;x;
729;168;57;192;sea_english_channel;x;
730;0;60;65;Eastern Sahara;x; #Impassable
731;42;63;193;Central Africa;x; #Impassable
732;84;66;66;CARPATHIANS;x;
733;126;69;194;CARPATHIANS;x;
734;168;72;67;;x;
735;0;75;195;Ablastha;x;
736;42;78;68;Lykandos;x;
737;84;81;196;Kaisereia;x;
738;126;84;69;Amisos;x;
739;168;87;197;Sinope;x;
740;0;90;70;Herakleia;x;
741;42;93;198;Nikomedia;x;
742;84;96;71;Prusa;x;
743;126;99;199;Kyzikos;x;
744;168;102;72;Abydos;x;
745;0;105;200;Smyrna;x;
746;42;108;73;Ephesos;x;
747;84;111;201;Halikarnassos;x;
748;126;114;74;Laodikeia;x;
749;168;117;202;Dorylaion;x;
750;0;120;75;Nikaea;x;
751;42;123;203;Paphlagonia;x;
752;84;126;76;Galatia;x;
753;126;129;204;Ankyra;x;
754;168;132;77;Sozopolis;x;
755;0;135;205;Attaleia;x;
756;42;138;78;Limisol;x;
757;84;141;206;Famagusta;x;
758;126;144;79;Seleukia;x;
759;168;147;207;Ikonion;x;
760;0;150;80;Tyana;x;
761;42;153;208;Tarsus;x;
762;84;156;81;Adana;x;
763;126;159;209;Czech Mountains 1;x;
764;168;162;82;Czech Mountains 2;x;
765;0;165;210;Czech Mountains 3;x;
766;42;168;83;Czech Mountains 4;x;
767;84;171;211;Czech Mountains 5;x;
768;126;174;84;Czech Mountains 6;x;
769;168;177;212;Czech Mountains 7;x;
770;0;180;85;Czech Mountains 8;x;
771;42;183;213;Czech Mountains 9;x;
772;84;186;86;Czech Mountains 10;x;
773;126;189;214;Czech Mountains 11;x;
774;168;192;87;German Mountains 1;x;
775;0;195;215;German Mountains 2;x;
776;42;198;88;German Mountains 3;x;
777;84;201;216;German Mountains 4;x;
778;126;204;89;German Mountains 5;x;
779;168;207;217;German Mountains 6;x;
780;0;210;90;German Mountains 7;x;
781;42;0;218;German Mountains 8;x;
782;84;3;91;German Mountains 9;x;
783;126;6;219;German Mountains 10;x;
784;168;9;92;German Mountains 11;x;
785;0;12;220;German Mountains 12;x;
786;42;15;93;French Mountains 2;x;
787;84;18;221;Central Apennine Mountains 1;x;
788;126;21;94;Central Apennine Mountains 2;x;
789;168;24;222;Southern Apennine Mountains;x;
790;0;27;95;Atlas Mountains 1;x;
791;42;30;223;Atlas Mountains 2;x;
792;84;33;96;Atlas Mountains 3;x;
793;126;36;224;Atlas Mountains 4;x;
794;168;39;97;Atlas Mountains 5;x;
795;0;42;225;Atlas Mountains 6;x;
796;42;45;98;Atlas Mountains 7;x;
797;84;48;226;Atlas Mountains 8;x;
798;126;51;99;Atlas Mountains 9;x;
799;168;54;227;Atlas Mountains 10;x;
800;0;57;0;Tell Atlas Mountains 1;x;
801;42;60;128;Tell Atlas Mountains 2;x;
802;84;63;1;Tell Atlas Mountains 3;x;
803;126;66;129;Tell Atlas Mountains 4;x;
804;168;69;2;Tell Atlas Mountains 5;x;
805;0;72;130;Tell Atlas Mountains 6;x;
806;42;75;3;Tell Atlas Mountains 7;x;
807;84;78;131;Tell Atlas Mountains 8;x;
808;126;81;4;Tinsukia;x;
809;168;84;132;Ghuguha_Dol;x;
810;0;87;5;Charaideo;x;
811;42;90;133;Carguya;x;
812;84;93;6;Narayanpur;x;
813;126;96;134;Numaligarh;x;
814;168;99;7;Manikuta;x;
815;0;102;135;Pragyotisapura;x;
816;42;105;8;Dhubri;x;
817;84;108;136;Nalrajar_Garh;x;
818;126;111;9;Bhitagarh;x;
819;168;114;137;Sri_Surya_Pahar;x;
820;0;117;10;Kamakhya;x;
821;42;120;138;Herombial;x;
822;84;123;11;Maibong;x;
823;126;126;139;Oddiyana2;x;
824;168;129;12;Jangalbari;x;
825;0;132;140;Habiganj;x;
826;42;135;13;Manipur;x;
827;84;138;141;Khoupum;x;
828;126;141;14;Chatigama;x;
829;168;144;142;Candranatha;x;
830;0;147;15;Pattikera;x;
831;42;150;143;Tripura;x;
832;84;153;16;Mainamati;x;
833;126;156;144;Ekdala;x;
834;168;159;17;Chandpur;x;
835;0;162;145;Bagerhat;x;
836;42;165;18;Ishwaripur;x;
837;84;168;146;Gaur;x;
838;126;171;19;Hazrat_Pandua;x;
839;168;174;147;Rampur_Boalia;x;
840;0;177;20;Ramavati;x;
841;42;180;148;Devkot;x;
842;84;183;21;Raktamrittika;x;
843;126;186;149;Agmahl;x;
844;168;189;22;Kalyaneshwari;x;
845;0;192;150;Gopbhum;x;
846;42;195;23;Mahasthangarh;x;
847;84;198;151;Ghoraghat;x;
848;0;3;225;Somapur;x;
849;126;201;24;Gran Canaria;x;
850;168;96;42;Bokainagar;x;
851;84;9;226;Dhakeshwari_Jatiya_Mandir;x;
852;85;84;11;Nasirabad;x;
853;127;87;139;Unakoti;x;
854;169;90;12;Tlawng;x;
855;126;135;84;Attahasa;x;
856;168;138;212;Santipura;x;
857;0;141;85;Pandua;x;
858;42;144;213;Kumarhati;x;
859;84;147;86;Visnupura;x;
860;126;150;214;Umardan;x;
861;168;153;87;Pabna;x;
862;0;156;215;Sagardwip;x;
863;42;159;88;Chatrabhog;x;
864;84;162;216;Chandraketugarh;x;
865;126;165;89;Dantan;x;
866;168;168;217;Baghmundi;x;
867;0;171;90;Odantapuri;x;
868;42;174;218;Rajagrha;x;
869;84;177;91;Maner;x;
870;126;180;219;Bihar_Sharif;x;
871;168;183;92;Campa;x;
872;0;186;220;Vikramasila;x;
873;42;189;93;Bodh_Gaya;x;
874;84;192;221;Kukkutapada;x;
875;126;195;94;Jaund;x;
876;168;198;222;Arrah;x;
877;0;201;95;Sugauna;x;
878;42;204;223;Darbhanga;x;
879;84;207;96;Hajipur;x;
880;126;210;224;Kesaria;x;
881;168;0;97;Pava;x;
882;168;123;82;Chapra;x;
883;126;120;209;Gadhipuri;x;
884;126;3;154;Haldi2;x;
885;84;117;81;Bhadohi;x;
886;168;15;227;Perm;x;
887;1;18;0;Kharom-Vosh;x;
888;43;21;128;Kargadan;x;
889;85;24;1;Ural;x;
890;127;27;129;Khanty-Mansiisk;x;
891;169;30;2;Tyumen;x;
892;1;33;130;Tselym-Balyn;x;
893;43;36;3;Surgut;x;
894;43;96;13;SOUTH CARPATHIANS;x;
895;127;42;4;Kurgan;x;
896;169;45;132;Aqtobe;x;		#Kazakh
897;1;48;5;Iletsk;x;			#Kazakh
898;43;51;133;Tobol;x;
899;1;93;140;KOLA IMPASSIBLE TERRAIN;x;
900;127;57;134;Yangikent;x;		#Turkestan
901;169;60;7;Jend;x;			#Turkestan
902;1;63;135;KOLA IMPASSIBLE TERRAIN;x;
903;43;66;8;Afrasiyab;x;
904;85;69;136;Amorha;x;
905;127;72;9;Kantit;x;
906;169;75;137;Ambikapur;x;
907;1;78;10;Beohari;x;
908;84;132;211;Betla;x;
909;0;126;210;Palamau;x;
910;42;129;83;Kenduli;x;
911;0;207;25;Ratu;x;
912;84;0;26;Shikarji;x;
913;126;48;34;Kashipur;x;
914;84;45;161;Mandla;x;
915;85;39;131;Banjar;x;
916;126;105;79;Bohani;x;
917;42;99;78;Barman;x;
918;168;93;77;Hoshangabad;x;
919;126;90;204;Handia;x;
920;85;99;141;Gawilgarh;x;
921;127;102;14;Savarinarayana;x;
922;169;105;142;Pali;x;
923;1;108;15;Amarkantak;x;
924;43;111;143;Moti_Mahal;x;
925;85;114;16;Bahoriband;x;
926;127;117;144;Soubhagyapura;x;
927;17;40;240;Bhubaneswar;x;
928;169;120;17;Konarak;x;
929;1;123;145;Dhauli;x;
930;43;126;18;Sakshigopal;x;
931;85;129;146;Athgarh;x;
932;127;132;19;Ratnagiri;x;
933;169;132;182;Roslavl;x;
934;1;135;55;Lukoml;x;				#RUS>RUT>POL>Lukoml
935;43;138;183;KOLA IMPASSIBLE TERRAIN;x;
936;42;39;68;sea_aegean;x;
937;84;42;196;sea_crete;x;
938;126;45;69;sea_libya;x;
939;168;48;197;sea_nile_delta;x;
940;0;51;70;sea_jerusalem;x;
941;42;54;198;sea_cyprus;x;
942;0;54;35;sea_aegean;x;
943;42;18;3;Näsijärvi;x;
944;168;63;72;sea_aral;x;
945;0;66;200;sea_gulf_alexandretta;x;
946;42;69;73;sea_gulf_antalya;x;
947;84;72;201;sea_marmara;x;
948;126;75;74;sea_gulf_varna;x;
949;168;78;202;sea_black;x;
950;0;81;75;sea_black;x;
951;42;84;203;sea_black;x;
952;0;96;205;sea_caspian;x;
953;84;180;56;sea_morocco;x;
954;126;183;184;sea_gibraltar;x;
955;126;33;159;Saimaa;x;
956;84;15;156;FINISEH LAKES 1;x;
957;168;204;152;Oulujärvi;x;
958;42;132;48;lake_ladoga;x;
959;84;135;176;sea_malaren;x;
960;168;171;182;sea_faereyar;x;
961;168;141;177;lake_hjalmaren;x;
962;0;144;50;lake_vattern;x;
963;42;147;178;lake_vanern;x;
964;84;150;51;sea_white_sea;x;
965;126;153;179;sea_dover;x;
966;168;156;52;sea_english_channel;x;
967;0;159;180;sea_english_channel;x;
968;42;162;53;sea_st_georges_channel;x;
969;84;87;76;sea_azov;x;
970;168;21;157;sea_finisterre;x;
971;126;90;149;TIBET IMPASSABLE;x;
972;168;108;207;VEPSIAN WASTELAND;x;
973;126;78;39;sea_waddenzee;x;
974;42;27;158;sea_bay_biscay;x;
975;126;168;54;sea_donegal_bay;x;
976;42;210;153;IMPASSABLE ATLANTIC EUROPE-AFRICA;x;
977;168;36;32;sea_bretagne;x;
978;0;39;160;Atlantic;x;
979;0;111;80;Tiveriade Lake;x;
980;42;12;28;sea_portugal;x;
981;0;9;155;sea_gulf_cadiz;x;
982;168;51;162;sea_iceland;x;
983;42;114;208;Dead Sea;x;
984;42;57;163;sea_north_sea;x;
985;84;60;36;sea_northern_atlantic;x;
986;126;63;164;sea_coast_norway;x;
987;168;66;37;sea_north_sea;x;
988;0;69;165;sea_north_sea;x;
989;42;72;38;sea_north_sea;x;
990;84;75;166;sea_north_sea;x;
991;42;6;98;sea_celtic;x;
992;168;81;167;sea_the_minch;x;
993;0;84;40;sea_moray_firth;x;
994;42;87;168;sea_firth_of_forth;x;
995;84;90;41;sea_east_english_coast;x;
996;126;93;169;sea_dogger_bank;x;
997;126;12;99;lake_onega;x;
998;0;99;170;sea_north_sea;x;
999;42;102;43;sea_the_sound;x;
1000;84;105;171;sea_heligoland;x;
1001;126;108;44;sea_kattegat;x;
1002;168;111;172;sea_gulf_gdansk;x;
1003;0;114;45;sea_bight_of_hano;x;
1004;42;117;173;sea_baltic;x;
1005;84;120;46;sea_gulf_bothnia;x;
1006;126;123;174;sea_gulf_finland;x;
1007;168;126;47;sea_gulf_bothnia;x;
1008;0;129;175;sea_gulf_bothnia;x;
1009;168;6;27;sea_english_channel;x;
1010;126;18;29;sea_english_channel;x;
1011;42;42;33;sea_alboran;x;
1012;84;57;71;Lake Peipus;x;
1013;126;60;199;Lori;x;
1014;0;24;30;sea_asturias;x;
1015;42;177;183;sea_bay_biscay;x;
1016;0;174;55;sea_bay_biscay;x;
1017;84;30;31;sea_aegean;x;
1018;85;54;6;FINNISH LAKES 2;x;
1019;84;165;181;sea_irish;x;
1020;168;186;57;sea_alboran;x;
1021;0;189;185;sea_gulf_valencia;x;
1022;42;192;58;sea_algier;x;
1023;84;195;186;sea_algier;x;
1024;126;198;59;sea_sardinia;x;
1025;168;201;187;sea_gulf_lion;x;
1026;0;204;60;ALP LAKES;x;
1027;42;207;188;sea_cote_dazur;x;
1028;84;210;61;sea_gulf_genoa;x;
1029;126;0;189;sea_tyrrhenian;x;
1030;168;3;62;sea_sardinian_coast;x;
1031;0;6;190;sea_gulf_napoli;x;
1032;42;9;63;sea_palermo;x;
1033;84;12;191;sea_sicilian_narrows;x;
1034;126;15;64;sea_malta;x;
1035;168;18;192;sea_libya;x;
1036;0;21;65;sea_gulf_taranto;x;
1037;42;24;193;sea_ionia;x;
1038;84;27;66;sea_strait_otranto;x;
1039;169;135;147;BALKAN MOUNTAINS;x;
1040;1;138;20;BALKAN MOUNTAINS;x;
1041;43;141;148;BALKAN MOUNTAINS;x;
1042;85;144;21;BALKAN MOUNTAINS;x;
1043;127;147;149;BALKAN MOUNTAINS;x;
1044;169;150;22;BALKAN MOUNTAINS;x;
1045;1;153;150;GUINEA_UPLANDS;x;
1046;43;156;23;GUINEA_UPLANDS;x;
1047;85;159;151;ASANTE_HILLS;x;
1048;127;162;24;ASANTE_HILLS;x;
1049;169;165;152;OGADEN_DESERT;x;
1050;1;168;25;JEBEL_BEJA;x;
1051;43;171;153;JEBEL_BEJA;x;
1052;85;174;26;river_vistula;x;
1053;127;177;154;river_vistula;x;
1054;169;180;27;river_vistula;x;
1055;1;183;155;river_vistula;x;
1056;43;186;28;river_dniester;x;
1057;85;189;156;river_dniester;x;
1058;127;192;29;river_danube;x;
1059;169;195;157;river_danube;x;
1060;1;198;30;river_danube;x;
1061;43;201;158;river_danube;x;
1062;85;204;31;sea_caspian;x;
1063;127;207;159;river_danube;x;
1064;169;210;32;sea_caspian;x;
1065;1;0;160;river_danube;x;
1066;43;3;33;river_danube;x;
1067;85;6;161;river_danube;x;
1068;127;9;34;NUBIAN_DESERT_SOUTH;x;
1069;169;12;162;Chott el Djerid;x;
1070;1;15;35;river_dnieper;x;
1071;43;18;163;river_dnieper;x;
1072;85;21;36;river_dnieper;x;
1073;127;24;164;river_desna;x;
1074;169;27;37;river_desna;x;
1075;1;30;165;river_desna;x;
1076;43;33;38;Lake Chad;x;
1077;85;36;166;river_dnieper;x;
1078;127;39;39;river_dnieper;x;
1079;169;42;167;river_pripyat;x;
1080;1;45;40;WOLLO_HIGHLANDS;x;
1081;43;48;168;river_daugava;x;
1082;85;51;41;river_daugava;x;
1083;127;54;169;river_pripyat;x;
1084;169;57;42;river_svir;x;
1085;1;60;170;river_volkhov;x;
1086;43;63;43;lake_ilmen;x;
1087;85;66;171;river_lovat;x;
1088;127;69;44;WOLLO_HIGHLANDS;x;
1089;169;72;172;WOLLO_HIGHLANDS;x;
1090;1;75;45;river_don;x;
1091;43;78;173;river_don;x;
1092;85;81;46;river_volga;x;
1093;127;84;174;river_volga;x;
1094;169;87;47;river_volga;x;
1095;1;90;175;river_volga;x;
1096;43;93;48;river_volga;x;
1097;85;96;176;river_volga;x;
1098;127;99;49;river_volga;x;
1099;169;102;177;river_oka;x;
1100;1;105;50;river_cheksna;x;
1101;43;108;178;river_cheksna;x;
1102;85;111;51;river_oka;x;
1103;127;114;179;river_volga;x;
1104;169;117;52;river_oka;x;
1105;1;120;180;river_volga;x;
1106;43;123;53;river_volga;x;
1107;85;126;181;EASTERN DESERT;x;
1108;127;127;54;EASTERN DESERT;x;
1109;126;30;194;sea_adriatic_sea;x;
1110;168;33;67;sea_gulf_venice;x;
1111;0;36;195;sea_aegean;x;
1112;85;141;56;Madurai;x;
1113;127;144;184;Kara;x;
1114;169;147;57;Mahoyadapuram;x;
1115;1;150;185;Cholamandalam;x;
1116;43;153;58;Tenkasi;x;
1117;85;156;186;Qalqut;x;
1118;127;159;59;Manyapura;x;
1119;169;162;187;Kanchipuram;x;
1120;1;165;60;Tagadur;x;
1121;43;168;188;Uchangidurga;x;
1122;85;171;61;Udayagiri;x;
1123;127;174;189;Vengipura;x;
1124;169;177;62;Honnore;x;
1125;1;180;190;Thana;x;
1126;43;183;63;Daman;x;
1127;85;186;191;Akruresvara;x;
1128;127;189;64;Vizagipatam;x;
1129;169;192;192;Kataka;x;
1130;1;195;65;Mandavyapura;x;
1131;43;198;193;Karmanta;x;
1132;85;201;66;Kirghiz;x;
1133;127;204;194;Vadodara;x;
1134;169;207;67;Vamanasthali;x;
1135;1;210;195;Valabhi;x;
1136;43;0;68;Dvaraka;x;
1137;85;3;196;Mansura;x;
1138;127;6;69;Bhakkar;x;
1139;169;9;197;Musanagar;x;
1140;1;12;70;Banavasi;x;
1141;43;15;198;Kol;x;
1142;85;18;71;Pratishthana;x;
1143;127;21;199;Kalyani;x;
1144;169;24;72;Kollipake;x;
1145;1;27;200;Devagiri;x;
1146;43;30;73;Naldurg;x;
1147;85;33;201;Mandapika;x;
1148;127;36;74;Dasapura;x;
1149;169;39;202;Dhara;x;
1150;1;42;75;Sarangpur;x;
1151;43;45;203;Laksmanavati;x;
1152;85;48;76;Mudgagiri;x;
1153;127;51;204;Kotivarsa;x;
1154;169;54;77;Pataliputra;x;
1155;1;57;205;Sripuri;x;
1156;43;60;78;Kodalaka;x;
1157;85;63;206;Balkonda;x;
1158;127;66;79;Bidar;x;
1159;169;69;207;Ramagiri;x;
1160;1;72;80;Rayapura;x;
1161;43;75;208;Srinagara;x;
1162;85;78;81;Kusinagara;x;
1163;127;81;209;Varanasi;x;
1164;169;84;82;Chauragarh;x;
1165;1;87;210;Bandhugadha;x;
1166;43;90;83;Jaunpur;x;
1167;85;93;211;Lakhnau;x;
1168;127;96;84;Mandawar;x;
1169;169;99;212;Kalpi;x;
1170;1;102;85;Vidisa;x;
1171;43;105;213;Kalanjara;x;
1172;85;108;86;Gwalior;x;
1173;127;111;214;Sambhal;x;
1174;169;114;87;Candravati;x;
1175;1;117;215;Aror;x;
1176;43;120;88;Medantaka;x;
1177;85;123;216;Kundina;x;
1178;127;126;89;Karur;x;
1179;169;129;217;Sakala;x;
1180;1;132;90;Udabhanda;x;
1181;43;135;218;Sutkend;x;			#Turkestan
1182;85;138;91;Bawangaja;x;
1183;127;141;219;Borgarh;x;
1184;169;144;92;Khargone;x;
1185;1;147;220;Khandwa;x;
1186;43;150;93;Chach;x;				#Turkestan
1187;85;153;221;Changdev;x;
1188;127;156;94;Erandol;x;
1189;169;159;222;Amalner;x;
1190;1;162;95;Gurjaratra;x;
1191;43;165;223;Bannu;x;
1192;85;168;96;Bhera;x;
1193;127;171;224;Jalandhar;x;
1194;169;174;97;Sindkheda;x;
1195;1;177;225;Bhamer;x;
1196;43;180;98;Srirangapatna;x;
1197;85;183;226;Dwarasamudra;x;
1198;127;186;99;Vatapi;x;
1199;169;189;227;Penugonda;x;
1200;1;192;0;Kanara;x;
1201;43;195;128;Kongu;x;
1202;85;198;1;Kudalasangama;x;
1203;127;201;129;Idatarainadu;x;
1204;169;204;2;Nellore;x;
1205;1;207;130;Narim;x;
1206;43;210;3;Taradavadi;x;
1207;85;0;131;Amaravati;x;
1208;127;3;4;Kambampet;x;
1209;169;6;132;Racakonda;x;
1210;1;9;5;Manyakheta;x;
1211;43;12;133;Pannagallu;x;
1212;85;15;6;Lattalura;x;
1213;127;18;134;Kondana;x;
1214;169;21;7;Tirunelveli;x;
1215;1;24;135;Etawah;x;
1216;43;27;8;Talakad;x;
1217;85;30;136;Nandagiri;x;
1218;127;33;9;Alampur;x;
1219;169;36;137;Potapi;x;
1220;1;39;10;Goa;x;
1221;43;42;138;Vijayawada;x;
1222;85;45;11;Rajamahendravaram;x;
1223;127;48;139;Ishim;x;
1224;169;51;12;Mandasa;x;
1225;1;54;140;Puri;x;
1226;43;57;13;Nandapur;x;
1227;85;60;141;Cakrakuta;x;
1228;127;63;14;Swetakapura;x;
1229;169;66;142;Khinjali;x;
1230;1;69;15;Suvarnapura;x;
1231;43;72;143;Viraja;x;
1232;85;75;16;Midnapore;x;
1233;127;78;144;Saptagrama;x;
1234;169;81;17;Deogarh2;x;
1235;1;84;145;Tamralipti;x;
1236;43;87;18;Candradvipa;x;
1237;85;90;146;Rajrappa;x;
1238;127;93;19;Mallabhum;x;
1239;169;96;147;Vijayapura;x;
1240;1;99;20;Fathabad;x;
1241;43;102;148;Koriya;x;
1242;85;105;21;Lakhnor;x;
1243;127;108;149;Karnasubarna;x;
1244;169;111;22;Kamatapur;x;
1245;1;114;150;Srihatta;x;
1246;43;117;23;Goalpara;x;
1247;85;120;151;Khijjinga;x;
1248;127;123;24;Chutia;x;
1249;169;126;152;Sambalpur;x;
1250;1;129;25;Ayodhya;x;
1251;43;132;153;Sasaram;x;
1252;85;135;26;Barasuru;x;
1253;127;138;154;Nilagiri;x;
1254;169;141;27;Vairagara;x;
1255;1;144;155;Vemulavada;x;
1256;43;147;28;Orangallu;x;
1257;85;150;156;Medak;x;
1258;127;153;29;Nanded;x;
1259;169;156;157;Vatsagulma;x;
1260;1;159;30;Nasikya;x;
1261;43;162;158;Parnakheta;x;
1262;85;165;31;Thalner;x;
1263;127;168;159;Burhanpur;x;
1264;169;171;32;Nandurbar;x;
1265;1;174;160;Sagar;x;
1266;43;177;33;Somnath;x;
1267;85;180;161;Vardhamana;x;
1268;127;183;34;Dhamalpur;x;
1269;169;186;162;Canda;x;
1270;1;189;35;Kiranapura;x;
1271;43;192;163;Tripuri;x;
1272;85;195;36;Ratanpur;x;
1273;127;198;164;Turgay;x;
1274;169;201;37;Damoh;x;
1275;1;204;165;Jajmau;x;
1276;43;207;38;Gaya;x;
1277;85;210;166;Tummana;x;
1278;127;0;39;Gurgi;x;
1279;169;3;167;Hardoi;x;
1280;1;6;40;EASTERN DESERT;x;
1281;43;9;168;Chunar;x;
1282;85;12;41;Lalganj;x;
1283;127;15;169;Asni;x;
1284;169;18;42;Manikpur;x;
1285;1;21;170;Acalapura;x;
1286;43;24;43;Kherla;x;
1287;85;27;171;Asirgarh;x;
1288;127;30;44;Ujjayini;x;
1289;169;33;172;Dadhipadra;x;
1290;1;36;45;Khetaka;x;
1291;43;39;173;Mohadavasaka;x;
1292;85;42;46;Anahilapataka;x;
1293;127;45;174;EAST INDIAN OCEAN TI;x;
1294;169;48;47;Satyapura;x;
1295;1;51;175;Kanthakota;x;
1296;43;54;48;Dimapur;x;
1297;85;57;176;Debul;x;
1298;127;60;49;Chanderi;x;
1299;169;63;177;Candhoba;x;
1300;1;66;50;Kota;x;
1301;43;69;178;Mahoba;x;
1302;85;72;51;Chitrakut;x;
1303;127;75;179;Ranikot;x;
1304;169;78;52;Ludrava;x;
1305;1;81;180;Balkhash Lake;x;
1306;43;84;53;Tara;x;
1307;85;87;181;river_indus;x;
1308;127;90;54;river_indus;x;
1309;169;93;182;river_indus;x;
1310;1;96;55;Qualnsiyah;x;
1311;43;99;183;river_ganges;x;
1312;85;102;56;river_ganges;x;
1313;127;105;184;river_ganges;x;
1314;169;108;57;river_ganges;x;
1315;1;111;185;river_ganges;x;
1316;43;114;58;river_brahmaputra;x;
1317;85;117;186;river_casamance;x;
1318;127;120;59;Devaparvata;x;
1319;169;123;187;Bikrampur;x;
1320;1;126;60;SINAI DESERT;x;
1321;43;129;188;Kamarupanagara;x;
1322;85;132;61;SINAI DESERT;x;
1323;127;135;189;Nabadwipa;x;
1324;169;138;62;Suvarnagram;x;
1325;1;141;190;Madhupur;x;
1326;43;144;63;JIBAL-AL-HIJAZI;x;
1327;85;147;191;Rothas;x;
1328;127;150;64;Prayaga;x;
1329;169;153;192;Ket;x;
1330;1;156;65;JIBAL-AL-HIJAZI;x;
1331;43;159;193;Sonda;x;
1332;85;162;66;JIBAL-AL-HIJAZI;x;
1333;127;165;194;Siwistan;x;
1334;169;168;67;DANAKIL_HILLS;x;
1335;1;171;195;AD-DAHNA DESERT;x;
1336;43;174;68;Vijnot;x;
1337;85;177;196;Uch;x;
1338;127;180;69;Multan;x;
1339;169;183;197;Rajanpur;x;
1340;1;186;70;Karor;x;
1341;43;189;198;Nandana;x;
1342;85;192;71;Purushapura;x;
1343;127;195;199;SYRIAN DESERT;x;
1344;169;198;72;SYRIAN DESERT;x;
1345;1;201;200;Aghata;x;
1346;43;204;73;Shakambhari;x;
1347;85;207;201;TAKLAMAKAN DESERT;x;
1348;127;210;74;TIBETAN LAKES;x;
1349;169;0;202;Vikramapura;x;
1350;1;3;75;Reni;x;
1351;43;6;203;Gilgit;x;
1352;85;9;76;Sarasvati;x;
1353;127;12;204;Harshnath;x;
1354;169;15;77;Nagauda;x;
1355;1;18;205;Ranthambore;x;
1356;43;21;78;Kanyakubja;x;
1357;85;24;206;Sripatha;x;
1358;127;27;79;Vodamayutja;x;
1359;169;30;207;Mathura;x;
1360;1;33;80;Maldives;x;
1361;43;36;208;Shorkot;x;
1362;85;39;81;Lahur;x;
1363;127;42;209;Dipalpur;x;
1364;169;45;82;Tribandapura;x;
1365;1;48;210;Indraprastha;x;
1366;43;51;83;Asigarh;x;
1367;85;54;211;Saharanpur;x;
1368;127;57;84;Hastinapura;x;
1369;169;60;212;Socotra;x;
1370;1;63;85;Mohenjo_Daro;x;
1371;43;66;213;Larkana;x;
1372;85;69;86;Badah;x;
1373;127;72;214;SYRIAN DESERT;x;
1374;169;75;87;Rojhan;x;
1375;1;78;215;Kafirkot;x;
1376;43;81;88;Daraban;x;
1377;85;84;216;Jasnaul;x;
1378;127;87;89;Gurganj;x;		#Turkestan
1379;169;90;217;SYRIAN IMPASSABLE;x;
1380;1;93;90;SYRIAN IMPASSABLE;x;
1381;43;96;218;Pundravardhana;x;
1382;85;99;91;sea_red_sea;x;
1383;127;102;219;sea_red_sea;x;
1384;169;105;92;sea_red_sea;x;
1385;1;108;220;sea_bab_el_mandeb;x;
1386;43;111;93;sea_gulf_aden;x;
1387;85;114;221;sea_gulf_aden;x;
1388;127;117;94;sea_guardafui_channel;x;
1389;169;120;222;sea_arabian_sea;x;
1390;1;123;95;sea_arabian_sea;x;
1391;43;126;223;sea_arabian_sea;x;
1392;85;129;96;sea_gulf_oman;x;
1393;127;132;224;sea_strait_of_hormuz;x;
1394;169;135;97;sea_persian_gulf;x;
1395;1;138;225;sea_persian_gulf;x;
1396;43;141;98;sea_arabian_sea;x;
1397;85;144;226;sea_arabian_sea;x;
1398;127;147;99;sea_arabian_sea;x;
1399;169;150;227;sea_arabian_sea;x;
1400;1;153;0;sea_arabian_sea;x;
1401;43;156;128;sea_laccadive_sea;x;
1402;85;159;1;sea_laccadive_sea;x;
1403;127;162;129;sea_bay_of_bengal;x;
1404;169;165;2;sea_palk_bay;x;
1405;1;168;130;sea_bay_of_bengal;x;
1406;43;171;3;sea_bay_of_bengal;x;
1407;85;174;131;sea_bay_of_bengal;x;
1408;169;132;32;Anxi;x;
1409;169;180;132;sea_bay_of_bengal;x;
1410;1;183;5;sea_bay_of_bengal;x;
1411;43;186;133;sea_bay_of_bengal;x;
1412;85;189;6;sea_arabian_sea;x;
